epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,4964.48,2.05389,1.71335,0.98695,0.79845,0.57976,0.64701,0.30362,1.89287,1.31834,0.95829,0.0005842,0.0005842,0.0005842
86,5023.41,2.09507,1.71215,0.99723,0.75403,0.55635,0.61704,0.30031,1.87094,1.59316,0.95428,0.00057925,0.00057925,0.00057925
87,5081.4,2.06682,1.66675,0.98503,0.76598,0.57437,0.63461,0.30085,1.92247,1.41113,0.96131,0.0005743,0.0005743,0.0005743
88,5140.39,2.07285,1.65882,0.99885,0.73677,0.55304,0.61543,0.29811,1.90637,1.48448,0.95755,0.00056935,0.00056935,0.00056935
89,5199.87,2.07357,1.64045,0.98977,0.72333,0.54789,0.60955,0.28129,1.90158,1.65202,0.94866,0.0005644,0.0005644,0.0005644
90,5259.18,2.07505,1.72635,0.97415,0.78996,0.56683,0.63873,0.31099,1.89537,1.44028,0.95995,0.00055945,0.00055945,0.00055945
91,5318.74,2.07842,1.69802,0.97835,0.76789,0.58027,0.64313,0.30628,1.87895,1.49434,0.94856,0.0005545,0.0005545,0.0005545
92,5377.26,2.06158,1.65998,0.99832,0.77884,0.5672,0.62824,0.31596,1.849,1.76223,0.95161,0.00054955,0.00054955,0.00054955
93,5435.91,2.06068,1.71329,0.97281,0.68101,0.50726,0.56356,0.26828,1.91313,1.98659,0.95591,0.0005446,0.0005446,0.0005446
94,5494.66,2.03167,1.69078,0.98385,0.79295,0.57272,0.64444,0.31116,1.905,1.49436,0.9586,0.00053965,0.00053965,0.00053965
95,5553.64,2.05958,1.61116,0.9769,0.80138,0.59165,0.6634,0.30683,1.91446,1.34641,0.94901,0.0005347,0.0005347,0.0005347
96,5612.37,2.10819,1.73728,0.99666,0.79502,0.58971,0.65731,0.31911,1.86256,1.51115,0.95449,0.00052975,0.00052975,0.00052975
97,5671.63,2.08268,1.67376,0.98741,0.47779,0.5743,0.35265,0.16969,1.87611,10.8413,0.94999,0.0005248,0.0005248,0.0005248
98,5730.32,2.03142,1.6131,0.98343,0.87596,0.50726,0.62393,0.30258,1.88259,3.51243,0.9551,0.00051985,0.00051985,0.00051985
99,5788.68,2.05658,1.58396,0.98667,0.80297,0.60305,0.66944,0.32388,1.90272,1.51906,0.95417,0.0005149,0.0005149,0.0005149
100,5847.73,2.04178,1.55317,0.97615,0.78219,0.60048,0.65966,0.32154,1.85188,1.764,0.94722,0.00050995,0.00050995,0.00050995
101,5906.09,2.04508,1.57162,0.99664,0.79253,0.54679,0.62198,0.30502,1.89129,2.20582,0.95713,0.000505,0.000505,0.000505
102,5964.39,2.06569,1.69588,0.98607,0.81927,0.57658,0.65459,0.29035,2.02909,1.40538,0.97891,0.00050005,0.00050005,0.00050005
103,6022.78,2.08363,1.70436,0.95768,0.8605,0.55819,0.64926,0.3134,1.84516,2.26856,0.94545,0.0004951,0.0004951,0.0004951
104,6081.04,2.06476,1.68636,0.97704,0.79298,0.58926,0.66257,0.30963,1.9016,1.30775,0.95244,0.00049015,0.00049015,0.00049015
105,6139.39,2.01732,1.63449,0.97249,0.7591,0.58945,0.63883,0.30788,1.86926,2.57449,0.9495,0.0004852,0.0004852,0.0004852
106,6197.78,2.00291,1.58682,0.96397,0.76615,0.58852,0.64387,0.31834,1.84105,2.2871,0.94535,0.00048025,0.00048025,0.00048025
107,6255.96,2.02405,1.53642,0.96776,0.53634,0.57124,0.45207,0.21333,1.88947,3.40565,0.94776,0.0004753,0.0004753,0.0004753
108,6315.06,2.06884,1.5791,0.97846,0.47017,0.58062,0.35087,0.17277,1.83531,143.59,0.94083,0.00047035,0.00047035,0.00047035
109,6374.06,2.03602,1.53957,0.97384,0.76309,0.58632,0.63171,0.29168,1.91417,2.19785,0.95599,0.0004654,0.0004654,0.0004654
110,6432.48,2.02203,1.55169,0.99116,0.4703,0.56334,0.34353,0.1625,1.934,19.3433,0.95732,0.00046045,0.00046045,0.00046045
111,6490.63,2.01512,1.53352,0.97158,0.47665,0.57584,0.3484,0.16689,1.87604,60.2302,0.95532,0.0004555,0.0004555,0.0004555
112,6548.89,1.97301,1.51391,0.9641,0.48694,0.58473,0.36096,0.17243,1.88422,147.259,0.95069,0.00045055,0.00045055,0.00045055
113,6606.78,2.00086,1.6632,0.96714,0.45227,0.56095,0.32831,0.15977,1.86841,62.1664,0.9539,0.0004456,0.0004456,0.0004456
114,6665.14,1.99586,1.56477,0.9653,0.51543,0.57437,0.42311,0.20365,1.86205,6.77065,0.94935,0.00044065,0.00044065,0.00044065
115,6723.49,2.01308,1.56811,0.96814,0.7824,0.56463,0.62465,0.29186,1.88045,2.66722,0.95001,0.0004357,0.0004357,0.0004357
116,6781.84,2.02121,1.78701,0.9659,0.65216,0.49715,0.56193,0.26849,1.89511,2.73867,0.95681,0.00043075,0.00043075,0.00043075
117,6840.05,2.06357,1.6547,0.98275,0.52555,0.57786,0.49383,0.24856,1.877,5.83346,0.95478,0.0004258,0.0004258,0.0004258
118,6897.84,2.02859,1.64182,0.97728,0.7816,0.57639,0.64303,0.28772,1.93576,1.35654,0.95429,0.00042085,0.00042085,0.00042085
119,6956.14,2.03926,1.51233,0.96548,0.80247,0.59977,0.66955,0.32298,1.90391,1.38209,0.95568,0.0004159,0.0004159,0.0004159
