epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,5314.64,2.07723,1.76319,1.02541,0.77074,0.56812,0.63958,0.30501,1.88998,1.33503,0.98619,0.0005942,0.0005942,0.0005942
73,5419.41,2.1438,1.77544,1.0636,0.75133,0.5705,0.63241,0.28679,1.9022,1.40348,0.98539,0.0005744,0.0005744,0.0005744
74,5520.64,2.08376,1.68601,1.03034,0.75172,0.58154,0.63551,0.30393,1.88111,1.28525,0.97828,0.0005546,0.0005546,0.0005546
75,5622.35,2.09524,1.61365,1.05451,0.77031,0.59147,0.64812,0.30884,1.87584,1.22027,0.98331,0.0005348,0.0005348,0.0005348
76,5728.08,2.06451,1.72817,1.01676,0.73314,0.57127,0.61688,0.27756,1.90515,1.42261,0.98738,0.000515,0.000515,0.000515
77,5830.55,2.12539,1.70357,1.04457,0.7573,0.57106,0.6316,0.27336,2.01223,1.36825,1.00896,0.0004952,0.0004952,0.0004952
78,5932.17,2.12477,1.71377,1.04732,0.73585,0.55263,0.60406,0.27911,1.90767,1.47428,0.99041,0.0004754,0.0004754,0.0004754
79,6033.57,2.10183,1.6185,1.05268,0.74054,0.55562,0.61619,0.27184,1.93002,1.41927,0.98857,0.0004556,0.0004556,0.0004556
80,6135.18,2.11089,1.61701,1.04176,0.74446,0.56224,0.6192,0.28213,1.92058,1.3386,0.99105,0.0004358,0.0004358,0.0004358
81,6237.71,2.08254,1.55229,1.02445,0.77114,0.58448,0.64799,0.30119,1.8844,1.33099,0.98154,0.000416,0.000416,0.000416
82,6339.82,2.08149,1.62092,1.02392,0.76385,0.59459,0.64336,0.29713,1.91876,1.25077,0.9873,0.0003962,0.0003962,0.0003962
83,6443.24,2.07085,1.55064,1.05616,0.77254,0.6032,0.66188,0.31068,1.90433,1.25092,0.9882,0.0003764,0.0003764,0.0003764
84,6548.56,2.05759,1.51732,1.01847,0.75668,0.57976,0.63557,0.29536,1.89335,1.44882,0.98294,0.0003566,0.0003566,0.0003566
85,6651.88,2.08981,1.52823,1.03775,0.77704,0.60232,0.6568,0.30334,1.91079,1.31838,0.98741,0.0003368,0.0003368,0.0003368
86,6754.34,2.02607,1.53601,1.01601,0.77536,0.57952,0.65216,0.31004,1.86397,1.2951,0.97742,0.000317,0.000317,0.000317
87,6857.33,2.07176,1.5501,1.01828,0.77051,0.57897,0.64285,0.30056,1.90194,1.27313,0.98359,0.0002972,0.0002972,0.0002972
88,6959.17,2.06962,1.55641,1.04845,0.76509,0.59698,0.64772,0.31326,1.85863,1.29711,0.97957,0.0002774,0.0002774,0.0002774
89,7063.02,2.01798,1.53323,1.02412,0.76853,0.58174,0.64433,0.29112,1.9138,1.35817,0.98516,0.0002576,0.0002576,0.0002576
90,7164.9,2.0713,1.52441,1.0163,0.78034,0.59974,0.65868,0.31115,1.88009,1.30119,0.97918,0.0002378,0.0002378,0.0002378
91,7267.66,2.04629,1.63628,1.00537,0.69625,0.53741,0.5789,0.24848,1.95492,1.47415,0.99049,0.000218,0.000218,0.000218
92,7368.77,2.06547,1.60383,1.00966,0.72667,0.54937,0.60233,0.27395,1.93232,1.46104,0.99106,0.0001982,0.0001982,0.0001982
93,7470.35,2.03037,1.61997,1.01055,0.76007,0.56481,0.62455,0.27875,1.91146,1.32693,0.98351,0.0001784,0.0001784,0.0001784
94,7570.88,2.07795,1.63078,1.01971,0.73282,0.54863,0.6086,0.26986,1.93737,1.51363,0.98868,0.0001586,0.0001586,0.0001586
95,7670.69,1.99779,1.53662,0.99147,0.761,0.57195,0.63302,0.29023,1.88788,1.342,0.98228,0.0001388,0.0001388,0.0001388
96,7770.6,2.02125,1.5854,0.99206,0.77111,0.57382,0.63789,0.29219,1.91986,1.31075,0.98664,0.000119,0.000119,0.000119
97,7870.51,2.05117,1.60556,1.00117,0.75763,0.56611,0.6245,0.27875,1.92619,1.34532,0.98831,9.92e-05,9.92e-05,9.92e-05
98,7970.12,2.01202,1.49322,0.98808,0.72433,0.54639,0.60014,0.26269,1.93437,1.54771,0.98815,7.94e-05,7.94e-05,7.94e-05
99,8070.36,2.01315,1.55416,0.98186,0.76017,0.56812,0.63234,0.28591,1.926,1.34494,0.98755,5.96e-05,5.96e-05,5.96e-05
100,8170.25,2.02801,1.55398,1.00983,0.73949,0.56371,0.61409,0.27457,1.93064,1.39552,0.98885,3.98e-05,3.98e-05,3.98e-05
