epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,4800.42,2.24538,2.05245,1.05867,0.6316,0.48097,0.50591,0.21511,2.02161,1.55937,1.01367,0.0006932,0.0006932,0.0006932
68,4870.36,2.25833,2.11799,1.0972,0.61513,0.48649,0.50233,0.22992,1.97442,1.64222,1.01147,0.0006734,0.0006734,0.0006734
69,4940.2,2.20811,2.13531,1.07384,0.63622,0.47821,0.49605,0.21575,2.02745,1.72007,1.01349,0.0006536,0.0006536,0.0006536
70,5010.84,2.25769,2.12507,1.06203,0.62878,0.47527,0.50529,0.21538,2.02389,1.64355,1.01515,0.0006338,0.0006338,0.0006338
71,5082.05,2.21587,2.08212,1.07057,0.61027,0.46461,0.48285,0.20467,2.02817,1.72996,1.0194,0.000614,0.000614,0.000614
72,5155.17,2.2414,2.08535,1.07977,0.5964,0.47987,0.49932,0.20556,2.06674,1.69845,1.02754,0.0005942,0.0005942,0.0005942
73,5225.28,2.19816,2.11999,1.05662,0.6396,0.47729,0.50749,0.21938,2.01769,1.61487,1.01518,0.0005744,0.0005744,0.0005744
74,5295.94,2.2169,2.01163,1.06698,0.66282,0.4806,0.52396,0.23124,2.01446,1.62377,1.01143,0.0005546,0.0005546,0.0005546
75,5367.38,2.24128,2.07323,1.07279,0.63999,0.45413,0.48735,0.20129,2.0373,1.61016,1.01713,0.0005348,0.0005348,0.0005348
76,5438.65,2.26589,2.06592,1.08522,0.57433,0.49163,0.49578,0.21968,1.99556,1.81762,1.01206,0.000515,0.000515,0.000515
77,5510.24,2.20375,2.05782,1.0547,0.63687,0.47785,0.50604,0.21194,2.0613,1.58186,1.0232,0.0004952,0.0004952,0.0004952
78,5581.24,2.2228,2.11952,1.06552,0.60179,0.4863,0.50239,0.21773,2.00201,1.67101,1.01274,0.0004754,0.0004754,0.0004754
79,5651.75,2.24618,2.11865,1.0704,0.62354,0.49053,0.51116,0.21046,2.06159,1.58921,1.02511,0.0004556,0.0004556,0.0004556
80,5722.14,2.24149,2.04233,1.06858,0.59723,0.48557,0.49493,0.21181,2.0017,1.6147,1.00977,0.0004358,0.0004358,0.0004358
81,5793.36,2.23604,2.10646,1.07213,0.59461,0.47215,0.48214,0.19729,2.03536,1.61269,1.02132,0.000416,0.000416,0.000416
82,5863.97,2.21446,2.07482,1.04888,0.64006,0.47968,0.51683,0.21841,2.01377,1.59121,1.01096,0.0003962,0.0003962,0.0003962
83,5933.9,2.20719,1.98186,1.06251,0.55627,0.46093,0.45473,0.18487,2.05518,1.89007,1.02208,0.0003764,0.0003764,0.0003764
84,6005.04,2.28012,2.03522,1.069,0.63147,0.48079,0.50998,0.21247,2.03496,1.53263,1.01812,0.0003566,0.0003566,0.0003566
85,6075.08,2.20279,2.06089,1.07234,0.6412,0.48483,0.51902,0.22607,1.99982,1.58549,1.0099,0.0003368,0.0003368,0.0003368
86,6144.91,2.16704,2.01432,1.05078,0.55402,0.46884,0.45808,0.18903,2.04788,1.94648,1.02138,0.000317,0.000317,0.000317
87,6215.58,2.20429,1.98594,1.06052,0.6486,0.49439,0.51853,0.22164,2.00507,1.62632,1.00808,0.0002972,0.0002972,0.0002972
88,6285.89,2.22442,2.03657,1.07087,0.58513,0.46976,0.47689,0.19737,2.0548,1.75577,1.02396,0.0002774,0.0002774,0.0002774
89,6355.89,2.18726,1.97419,1.06164,0.65218,0.48373,0.51548,0.21703,2.01038,1.54298,1.009,0.0002576,0.0002576,0.0002576
90,6426.67,2.23422,2.05134,1.05018,0.62234,0.48833,0.51619,0.22462,1.98765,1.61416,1.00527,0.0002378,0.0002378,0.0002378
91,6496.58,2.22839,2.1576,1.0565,0.59932,0.46019,0.47607,0.19722,2.06124,1.63559,1.02339,0.000218,0.000218,0.000218
92,6565.7,2.20582,2.12831,1.04681,0.57953,0.44769,0.46279,0.19255,2.05376,1.72722,1.02506,0.0001982,0.0001982,0.0001982
93,6635.71,2.18322,2.06382,1.04036,0.58965,0.44953,0.4693,0.18753,2.08661,1.66565,1.02866,0.0001784,0.0001784,0.0001784
94,6706.96,2.21066,2.03595,1.0467,0.58201,0.44085,0.45842,0.18469,2.0855,1.72817,1.02994,0.0001586,0.0001586,0.0001586
