epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,10297.5,2.14094,1.70129,1.03903,0.69998,0.55966,0.59319,0.26333,1.94782,1.50938,0.98878,0.000812,0.000812,0.000812
62,195.742,2.2732,2.67765,1.07233,0.35785,0.47398,0.2488,0.11368,1.95761,6.70243,0.99465,0.0007922,0.0007922,0.0007922
63,365.504,2.16462,1.89591,1.05484,0.68935,0.51535,0.5684,0.25231,1.97677,1.48476,0.99409,0.0007724,0.0007724,0.0007724
64,528.725,2.16277,1.82926,1.06152,0.70095,0.54988,0.59523,0.27192,1.94774,1.50324,0.99501,0.0007526,0.0007526,0.0007526
65,693.528,2.12273,1.84863,1.02253,0.66432,0.52723,0.55714,0.25759,1.95975,1.4419,0.99428,0.0007328,0.0007328,0.0007328
66,857.744,2.16034,1.81079,1.05993,0.58,0.5455,0.53431,0.23383,2.00494,1.83774,0.999,0.000713,0.000713,0.000713
67,1030.5,2.11906,1.7436,1.04501,0.66436,0.54606,0.56797,0.25789,1.92578,1.57633,0.98473,0.0006932,0.0006932,0.0006932
68,1195.01,2.13515,1.70662,1.05093,0.70543,0.56591,0.60722,0.27757,1.93222,1.40001,0.99522,0.0006734,0.0006734,0.0006734
69,1358.2,2.1111,1.67065,1.03779,0.61171,0.56959,0.56674,0.25296,1.93581,1.68496,0.98561,0.0006536,0.0006536,0.0006536
70,1521.75,2.08847,1.64117,1.02654,0.58442,0.51682,0.50774,0.21977,1.99429,1.89144,1.00468,0.0006338,0.0006338,0.0006338
71,1685.99,2.11193,1.69057,1.04969,0.67713,0.54522,0.567,0.23785,1.99392,1.52394,1.00005,0.000614,0.000614,0.000614
72,1848.88,2.09494,1.74444,1.02748,0.72102,0.58834,0.61902,0.27783,1.94707,1.28645,0.98822,0.0005942,0.0005942,0.0005942
73,2012.08,2.087,1.66953,1.03025,0.58415,0.52877,0.50672,0.21203,2.03429,2.69437,1.00784,0.0005744,0.0005744,0.0005744
