epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,1497.5,1.98026,1.32251,1.00587,0.78012,0.62493,0.67206,0.32951,1.82752,1.36621,0.96236,0.0001784,0.0001784,0.0001784
186,1552.51,1.93025,1.36235,0.9727,0.79644,0.62328,0.67634,0.33121,1.8396,1.25247,0.9655,0.0001685,0.0001685,0.0001685
187,1608.47,1.89897,1.28821,0.97969,0.78079,0.61556,0.65966,0.32144,1.83752,1.3578,0.96575,0.0001586,0.0001586,0.0001586
188,1663.53,1.93822,1.31931,0.99385,0.79829,0.63247,0.68813,0.33428,1.8449,1.2665,0.96781,0.0001487,0.0001487,0.0001487
189,1719.2,1.918,1.26242,0.99065,0.79867,0.63008,0.68199,0.33235,1.8407,1.23488,0.96544,0.0001388,0.0001388,0.0001388
190,1774.21,1.89577,1.3068,0.97814,0.78559,0.61571,0.66458,0.31982,1.85413,1.32288,0.96757,0.0001289,0.0001289,0.0001289
191,1830.26,1.92592,1.45606,0.96998,0.78932,0.60489,0.66736,0.32387,1.84558,1.32502,0.9675,0.000119,0.000119,0.000119
192,1885.03,1.92326,1.39336,0.97717,0.77074,0.5909,0.64872,0.31129,1.85105,1.39032,0.96914,0.0001091,0.0001091,0.0001091
193,1939.7,1.92889,1.4179,0.97422,0.75718,0.58246,0.63952,0.29942,1.87289,1.46281,0.97219,9.92e-05,9.92e-05,9.92e-05
194,1994.3,1.9358,1.44289,0.98123,0.77716,0.58992,0.65303,0.30902,1.87722,1.33374,0.97309,8.93e-05,8.93e-05,8.93e-05
195,2048.69,1.89563,1.36665,0.9651,0.78188,0.59644,0.65341,0.30692,1.88172,1.35307,0.97505,7.94e-05,7.94e-05,7.94e-05
196,2103.14,1.88453,1.34235,0.96155,0.75763,0.59202,0.64203,0.3015,1.87112,1.45126,0.97132,6.95e-05,6.95e-05,6.95e-05
197,2157.76,1.9295,1.37788,0.98266,0.77176,0.58999,0.6455,0.3012,1.88331,1.3972,0.97333,5.96e-05,5.96e-05,5.96e-05
198,2212.28,1.95697,1.38689,0.97685,0.77579,0.60626,0.66205,0.31607,1.87428,1.33412,0.97217,4.97e-05,4.97e-05,4.97e-05
199,2266.66,1.91495,1.37619,0.98744,0.76584,0.59551,0.64671,0.30821,1.86879,1.43391,0.97162,3.98e-05,3.98e-05,3.98e-05
200,2321.11,1.93761,1.38345,0.97378,0.76728,0.59771,0.64742,0.30736,1.87263,1.43362,0.9727,2.99e-05,2.99e-05,2.99e-05
