epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,3247.58,1.9443,1.33036,0.98526,0.84813,0.66667,0.68966,0.53849,1.84134,1.18547,0.97424,5.50882e-05,5.50882e-05,5.50882e-05
185,3310.56,1.94385,1.34192,0.9995,0.82417,0.65858,0.66825,0.52291,1.8494,1.25329,0.97327,5.11027e-05,5.11027e-05,5.11027e-05
186,3373.74,1.96275,1.326,0.9982,0.85208,0.67146,0.69196,0.54097,1.83141,1.17314,0.97198,4.73538e-05,4.73538e-05,4.73538e-05
187,3437.19,1.9455,1.32983,0.97989,0.82096,0.65214,0.66577,0.51935,1.85669,1.29248,0.97681,4.38424e-05,4.38424e-05,4.38424e-05
188,3500.33,1.95127,1.31601,0.99916,0.8341,0.66832,0.676,0.53193,1.82466,1.20722,0.97064,4.05694e-05,4.05694e-05,4.05694e-05
189,3563.52,1.96253,1.36921,0.99349,0.83877,0.65968,0.68178,0.53441,1.81745,1.20993,0.96767,3.75356e-05,3.75356e-05,3.75356e-05
190,3626.84,1.94022,1.34595,0.99079,0.84084,0.6634,0.68045,0.53302,1.8324,1.21169,0.97097,3.47418e-05,3.47418e-05,3.47418e-05
191,3690.12,1.96776,1.42732,0.98737,0.8321,0.64571,0.66634,0.51875,1.8488,1.24469,0.97354,3.21885e-05,3.21885e-05,3.21885e-05
192,3751.95,1.92168,1.40377,0.96338,0.832,0.64282,0.66461,0.51702,1.85851,1.28021,0.97661,2.98766e-05,2.98766e-05,2.98766e-05
193,3814.21,1.94855,1.48288,0.97921,0.81868,0.63523,0.65304,0.50711,1.87382,1.34104,0.97767,2.78064e-05,2.78064e-05,2.78064e-05
194,3876.42,1.93676,1.40987,0.97505,0.82366,0.63284,0.65066,0.50503,1.87716,1.31249,0.9781,2.59787e-05,2.59787e-05,2.59787e-05
195,3939.4,1.88754,1.38671,0.96216,0.82584,0.62682,0.64923,0.50537,1.86701,1.30339,0.97432,2.43937e-05,2.43937e-05,2.43937e-05
196,4001.62,1.90488,1.36383,0.95587,0.83337,0.64295,0.66755,0.51815,1.85521,1.26217,0.97431,2.30518e-05,2.30518e-05,2.30518e-05
197,4063.42,1.95165,1.44505,0.96808,0.82412,0.63651,0.65831,0.51138,1.85888,1.28512,0.97401,2.19535e-05,2.19535e-05,2.19535e-05
198,4126.07,1.97214,1.4468,0.98552,0.8152,0.62934,0.64706,0.50439,1.86354,1.34918,0.97537,2.1099e-05,2.1099e-05,2.1099e-05
199,4187.9,1.95149,1.38831,0.97594,0.80702,0.6328,0.64628,0.50324,1.86613,1.35916,0.97623,2.04885e-05,2.04885e-05,2.04885e-05
200,4249.98,1.91582,1.39704,0.96237,0.81718,0.63173,0.65151,0.50655,1.86413,1.31617,0.97629,2.01221e-05,2.01221e-05,2.01221e-05
