epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,270.588,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000506049,0.000506049,0.000506049
136,406.117,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000492726,0.000492726,0.000492726
137,541.436,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000479531,0.000479531,0.000479531
138,676.933,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000466467,0.000466467,0.000466467
139,812.634,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000453537,0.000453537,0.000453537
140,948.158,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000440745,0.000440745,0.000440745
141,1083.12,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000428093,0.000428093,0.000428093
142,1218.53,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000415584,0.000415584,0.000415584
143,1354.21,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000403222,0.000403222,0.000403222
144,1489.73,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00039101,0.00039101,0.00039101
145,1624.82,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00037895,0.00037895,0.00037895
146,1759.97,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000367046,0.000367046,0.000367046
147,1895.33,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000355301,0.000355301,0.000355301
148,2030.89,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000343718,0.000343718,0.000343718
149,2166.22,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000332298,0.000332298,0.000332298
150,2301.61,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000321046,0.000321046,0.000321046
151,2437.17,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000309964,0.000309964,0.000309964
152,2572.82,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000299055,0.000299055,0.000299055
153,2708.4,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000288321,0.000288321,0.000288321
154,2843.29,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000277765,0.000277765,0.000277765
155,2979.06,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00026739,0.00026739,0.00026739
156,3114.11,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000257198,0.000257198,0.000257198
157,3249.21,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000247192,0.000247192,0.000247192
158,3384.99,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000237374,0.000237374,0.000237374
159,3520.36,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000227747,0.000227747,0.000227747
160,3655.65,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000218312,0.000218312,0.000218312
161,3790.59,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000209073,0.000209073,0.000209073
162,3925.94,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000200032,0.000200032,0.000200032
163,4061.02,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00019119,0.00019119,0.00019119
164,4196.27,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000182551,0.000182551,0.000182551
165,4330.95,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000174115,0.000174115,0.000174115
166,4465.93,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000165886,0.000165886,0.000165886
167,4601.01,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000157865,0.000157865,0.000157865
168,4735.95,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000150055,0.000150055,0.000150055
169,4870.7,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000142456,0.000142456,0.000142456
170,5005.57,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000135072,0.000135072,0.000135072
171,5140.69,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000127904,0.000127904,0.000127904
172,5275.53,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000120953,0.000120953,0.000120953
173,5410.95,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000114221,0.000114221,0.000114221
174,5546.24,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000107711,0.000107711,0.000107711
